,Date,Station Id,Station Name,Elevation (ft),Precipitation Accumulation (in) Start of Month Values,Precipitation Increment (in),Snow Water Equivalent (in) Start of Month Values,Snow Depth (in) Start of Month Values,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF),year,month,Longitude,Latitude
211,May-12,907,Agua Canyon,8900,10.0,0.0,0.0,0.0,52.0,74.0,31.0,2012,May,112.26666666666667,37.516666666666666
212,Jun-12,907,Agua Canyon,8900,10.0,0.0,0.0,0.0,62.0,82.0,33.0,2012,Jun,112.26666666666667,37.516666666666666
213,Jul-12,907,Agua Canyon,8900,10.0,2.5,0.0,0.0,62.0,80.0,48.0,2012,Jul,112.26666666666667,37.516666666666666
214,Aug-12,907,Agua Canyon,8900,12.5,3.1,0.0,0.0,61.0,80.0,49.0,2012,Aug,112.26666666666667,37.516666666666666
215,Sep-12,907,Agua Canyon,8900,15.6,1.7,0.0,0.0,56.0,74.0,40.0,2012,Sep,112.26666666666667,37.516666666666666
216,Oct-12,907,Agua Canyon,8900,0.0,1.2,0.0,0.0,47.0,71.0,19.0,2012,Oct,112.26666666666667,37.516666666666666
217,Nov-12,907,Agua Canyon,8900,1.2,1.5,0.0,0.0,39.0,60.0,9.0,2012,Nov,112.26666666666667,37.516666666666666
218,Dec-12,907,Agua Canyon,8900,2.7,2.6,0.0,0.0,26.0,52.0,4.0,2012,Dec,112.26666666666667,37.516666666666666
219,Jan-13,907,Agua Canyon,8900,5.3,1.2,3.9,17.0,25.0,53.0,-9.0,2013,Jan,112.26666666666667,37.516666666666666
220,Feb-13,907,Agua Canyon,8900,6.5,0.7,5.6,21.0,26.0,54.0,6.0,2013,Feb,112.26666666666667,37.516666666666666
221,Mar-13,907,Agua Canyon,8900,7.2,1.4,6.1,23.0,37.0,64.0,9.0,2013,Mar,112.26666666666667,37.516666666666666
222,Apr-13,907,Agua Canyon,8900,8.6,0.9,1.5,4.0,40.0,70.0,15.0,2013,Apr,112.26666666666667,37.516666666666666
223,May-13,907,Agua Canyon,8900,9.5,0.8,0.0,0.0,48.0,72.0,22.0,2013,May,112.26666666666667,37.516666666666666
224,Jun-13,907,Agua Canyon,8900,10.3,0.3,0.0,0.0,63.0,88.0,43.0,2013,Jun,112.26666666666667,37.516666666666666
225,Jul-13,907,Agua Canyon,8900,10.6,4.4,0.0,0.0,63.0,86.0,46.0,2013,Jul,112.26666666666667,37.516666666666666
226,Aug-13,907,Agua Canyon,8900,15.0,3.8,0.0,0.0,60.0,78.0,47.0,2013,Aug,112.26666666666667,37.516666666666666
227,Sep-13,907,Agua Canyon,8900,18.8,3.9,0.0,0.0,53.0,74.0,27.0,2013,Sep,112.26666666666667,37.516666666666666
228,Oct-13,907,Agua Canyon,8900,0.0,1.9,0.0,0.0,40.0,63.0,22.0,2013,Oct,112.26666666666667,37.516666666666666
229,Nov-13,907,Agua Canyon,8900,1.9,4.3,0.9,3.0,36.0,55.0,15.0,2013,Nov,112.26666666666667,37.516666666666666
230,Dec-13,907,Agua Canyon,8900,6.2,0.8,4.1,16.0,28.0,53.0,-5.0,2013,Dec,112.26666666666667,37.516666666666666
231,Jan-14,907,Agua Canyon,8900,7.0,0.6,4.7,19.0,33.0,50.0,13.0,2014,Jan,112.26666666666667,37.516666666666666
232,Feb-14,907,Agua Canyon,8900,7.6,1.1,5.1,26.0,33.0,54.0,8.0,2014,Feb,112.26666666666667,37.516666666666666
233,Mar-14,907,Agua Canyon,8900,8.7,0.9,4.2,13.0,35.0,56.0,14.0,2014,Mar,112.26666666666667,37.516666666666666
234,Apr-14,907,Agua Canyon,8900,9.6,0.5,0.0,0.0,40.0,65.0,20.0,2014,Apr,112.26666666666667,37.516666666666666
235,May-14,907,Agua Canyon,8900,10.1,0.9,0.0,0.0,49.0,75.0,24.0,2014,May,112.26666666666667,37.516666666666666
236,Jun-14,907,Agua Canyon,8900,11.0,0.0,0.0,0.0,60.0,82.0,34.0,2014,Jun,112.26666666666667,37.516666666666666
237,Jul-14,907,Agua Canyon,8900,11.0,2.1,0.0,0.0,64.0,83.0,49.0,2014,Jul,112.26666666666667,37.516666666666666
238,Aug-14,907,Agua Canyon,8900,13.1,4.2,0.0,0.0,58.0,78.0,39.0,2014,Aug,112.26666666666667,37.516666666666666
239,Sep-14,907,Agua Canyon,8900,17.3,4.6,0.0,0.0,56.0,74.0,35.0,2014,Sep,112.26666666666667,37.516666666666666
240,Oct-14,907,Agua Canyon,8900,0.0,0.5,0.0,0.0,49.0,67.0,30.0,2014,Oct,112.26666666666667,37.516666666666666
241,Nov-14,907,Agua Canyon,8900,0.5,0.7,0.0,0.0,37.0,61.0,5.0,2014,Nov,112.26666666666667,37.516666666666666
242,Dec-14,907,Agua Canyon,8900,1.2,2.2,0.0,0.0,28.0,49.0,4.0,2014,Dec,112.26666666666667,37.516666666666666
243,Jan-15,907,Agua Canyon,8900,3.4,2.3,2.1,20.0,33.0,55.0,10.0,2015,Jan,112.26666666666667,37.516666666666666
244,Feb-15,907,Agua Canyon,8900,5.7,2.4,4.5,19.0,36.0,57.0,18.0,2015,Feb,112.26666666666667,37.516666666666666
245,Mar-15,907,Agua Canyon,8900,8.1,2.5,6.4,29.0,40.0,64.0,10.0,2015,Mar,112.26666666666667,37.516666666666666
246,Apr-15,907,Agua Canyon,8900,10.6,1.1,1.8,5.0,40.0,65.0,16.0,2015,Apr,112.26666666666667,37.516666666666666
247,May-15,907,Agua Canyon,8900,11.7,2.5,0.0,0.0,44.0,73.0,27.0,2015,May,112.26666666666667,37.516666666666666
248,Jun-15,907,Agua Canyon,8900,14.2,1.3,0.0,0.0,61.0,84.0,41.0,2015,Jun,112.26666666666667,37.516666666666666
249,Jul-15,907,Agua Canyon,8900,15.5,4.2,0.0,0.0,60.0,82.0,45.0,2015,Jul,112.26666666666667,37.516666666666666
250,Aug-15,907,Agua Canyon,8900,19.7,2.8,0.0,0.0,61.0,80.0,48.0,2015,Aug,112.26666666666667,37.516666666666666
251,Sep-15,907,Agua Canyon,8900,22.5,2.8,0.0,0.0,58.0,77.0,41.0,2015,Sep,112.26666666666667,37.516666666666666
252,Oct-15,907,Agua Canyon,8900,0.0,3.8,0.0,0.0,47.0,70.0,29.0,2015,Oct,112.26666666666667,37.516666666666666
253,Nov-15,907,Agua Canyon,8900,3.8,2.0,0.0,0.0,31.0,60.0,9.0,2015,Nov,112.26666666666667,37.516666666666666
254,Dec-15,907,Agua Canyon,8900,5.8,1.7,1.2,6.0,26.0,52.0,3.0,2015,Dec,112.26666666666667,37.516666666666666
255,Jan-16,907,Agua Canyon,8900,7.5,3.0,3.2,14.0,28.0,54.0,10.0,2016,Jan,112.26666666666667,37.516666666666666
256,Feb-16,907,Agua Canyon,8900,10.5,0.5,7.1,34.0,35.0,61.0,1.0,2016,Feb,112.26666666666667,37.516666666666666
257,Mar-16,907,Agua Canyon,8900,11.0,1.3,5.5,15.0,37.0,58.0,17.0,2016,Mar,112.26666666666667,37.516666666666666
258,Apr-16,907,Agua Canyon,8900,12.3,3.2,0.9,3.0,40.0,64.0,24.0,2016,Apr,112.26666666666667,37.516666666666666
259,May-16,907,Agua Canyon,8900,15.5,0.5,0.2,1.0,46.0,70.0,28.0,2016,May,112.26666666666667,37.516666666666666
260,Jun-16,907,Agua Canyon,8900,16.0,0.4,0.0,0.0,64.0,87.0,45.0,2016,Jun,112.26666666666667,37.516666666666666
261,Jul-16,907,Agua Canyon,8900,16.4,1.0,0.0,0.0,65.0,84.0,48.0,2016,Jul,112.26666666666667,37.516666666666666
262,Aug-16,907,Agua Canyon,8900,17.4,3.7,0.0,0.0,59.0,78.0,43.0,2016,Aug,112.26666666666667,37.516666666666666
263,Sep-16,907,Agua Canyon,8900,21.1,4.4,0.0,0.0,53.0,74.0,30.0,2016,Sep,112.26666666666667,37.516666666666666
264,Oct-16,907,Agua Canyon,8900,0.0,0.6,0.0,0.0,47.0,64.0,30.0,2016,Oct,112.26666666666667,37.516666666666666
265,Nov-16,907,Agua Canyon,8900,0.6,1.4,0.0,0.0,37.0,65.0,10.0,2016,Nov,112.26666666666667,37.516666666666666
266,Dec-16,907,Agua Canyon,8900,2.0,2.5,1.2,7.0,29.0,52.0,0.0,2016,Dec,112.26666666666667,37.516666666666666
267,Jan-17,907,Agua Canyon,8900,4.5,4.8,4.0,17.0,26.0,54.0,1.0,2017,Jan,112.26666666666667,37.516666666666666
268,Feb-17,907,Agua Canyon,8900,9.3,2.7,9.7,37.0,32.0,55.0,8.0,2017,Feb,112.26666666666667,37.516666666666666
269,Mar-17,907,Agua Canyon,8900,12.0,1.6,11.6,35.0,40.0,63.0,8.0,2017,Mar,112.26666666666667,37.516666666666666
270,Apr-17,907,Agua Canyon,8900,13.6,1.3,2.2,8.0,40.0,61.0,20.0,2017,Apr,112.26666666666667,37.516666666666666
271,May-17,907,Agua Canyon,8900,14.9,1.0,0.0,0.0,48.0,70.0,20.0,2017,May,112.26666666666667,37.516666666666666
272,Jun-17,907,Agua Canyon,8900,15.9,0.1,0.0,0.0,63.0,85.0,38.0,2017,Jun,112.26666666666667,37.516666666666666
273,Jul-17,907,Agua Canyon,8900,16.0,2.6,0.0,0.0,64.0,84.0,51.0,2017,Jul,112.26666666666667,37.516666666666666
274,Aug-17,907,Agua Canyon,8900,18.6,1.6,0.0,0.0,62.0,80.0,48.0,2017,Aug,112.26666666666667,37.516666666666666
275,Sep-17,907,Agua Canyon,8900,20.2,1.2,0.0,0.0,53.0,81.0,28.0,2017,Sep,112.26666666666667,37.516666666666666
276,Oct-17,907,Agua Canyon,8900,0.0,0.2,0.0,0.0,46.0,69.0,24.0,2017,Oct,112.26666666666667,37.516666666666666
277,Nov-17,907,Agua Canyon,8900,0.2,0.2,0.0,0.0,42.0,63.0,15.0,2017,Nov,112.26666666666667,37.516666666666666
278,Dec-17,907,Agua Canyon,8900,0.4,0.4,0.0,0.0,35.0,57.0,9.0,2017,Dec,112.26666666666667,37.516666666666666
279,Jan-18,907,Agua Canyon,8900,0.8,1.3,0.0,0.0,34.0,56.0,9.0,2018,Jan,112.26666666666667,37.516666666666666
280,Feb-18,907,Agua Canyon,8900,2.1,1.3,1.3,5.0,29.0,54.0,0.0,2018,Feb,112.26666666666667,37.516666666666666
281,Mar-18,907,Agua Canyon,8900,3.4,,1.6,8.0,32.0,54.0,11.0,2018,Mar,112.26666666666667,37.516666666666666
282,Nov-10,992,Bear River RS,8777,3.9,3.5,1.2,6.0,27.0,,,2010,Nov,110.83333333333333,40.88333333333333
283,Dec-10,992,Bear River RS,8777,7.4,4.9,3.3,19.0,27.0,,,2010,Dec,110.83333333333333,40.88333333333333
284,Jan-11,992,Bear River RS,8777,12.3,1.9,8.0,38.0,,,,2011,Jan,110.83333333333333,40.88333333333333
285,Feb-11,992,Bear River RS,8777,14.2,2.7,9.8,43.0,23.0,,,2011,Feb,110.83333333333333,40.88333333333333
286,Mar-11,992,Bear River RS,8777,16.9,3.1,13.1,49.0,29.0,,,2011,Mar,110.83333333333333,40.88333333333333
287,Apr-11,992,Bear River RS,8777,20.0,6.4,16.5,45.0,31.0,,,2011,Apr,110.83333333333333,40.88333333333333
288,May-11,992,Bear River RS,8777,26.4,4.0,17.2,41.0,38.0,,,2011,May,110.83333333333333,40.88333333333333
289,Jun-11,992,Bear River RS,8777,30.4,1.2,0.7,3.0,50.0,,,2011,Jun,110.83333333333333,40.88333333333333
290,Jul-11,992,Bear River RS,8777,31.6,1.7,0.0,0.0,57.0,,,2011,Jul,110.83333333333333,40.88333333333333
291,Aug-11,992,Bear River RS,8777,33.3,1.8,0.0,0.0,57.0,,,2011,Aug,110.83333333333333,40.88333333333333
292,Sep-11,992,Bear River RS,8777,35.1,0.9,0.0,0.0,47.0,,,2011,Sep,110.83333333333333,40.88333333333333
293,Oct-11,992,Bear River RS,8777,0.0,2.3,0.0,0.0,38.0,,,2011,Oct,110.83333333333333,40.88333333333333
294,Nov-11,992,Bear River RS,8777,2.3,2.2,0.0,0.0,26.0,,,2011,Nov,110.83333333333333,40.88333333333333
295,Dec-11,992,Bear River RS,8777,4.5,0.7,1.8,9.0,18.0,,,2011,Dec,110.83333333333333,40.88333333333333
296,Jan-12,992,Bear River RS,8777,5.2,1.4,2.4,14.0,22.0,,,2012,Jan,110.83333333333333,40.88333333333333
297,Feb-12,992,Bear River RS,8777,6.6,2.2,3.9,20.0,20.0,,,2012,Feb,110.83333333333333,40.88333333333333
298,Mar-12,992,Bear River RS,8777,8.8,1.3,6.1,33.0,33.0,,,2012,Mar,110.83333333333333,40.88333333333333
299,Apr-12,992,Bear River RS,8777,10.1,1.6,1.0,2.0,37.0,,,2012,Apr,110.83333333333333,40.88333333333333
300,May-12,992,Bear River RS,8777,11.7,1.0,0.0,0.0,44.0,,,2012,May,110.83333333333333,40.88333333333333
301,Jun-12,992,Bear River RS,8777,12.7,0.0,0.0,0.0,54.0,,,2012,Jun,110.83333333333333,40.88333333333333
302,Jul-12,992,Bear River RS,8777,12.7,2.0,0.0,0.0,58.0,,,2012,Jul,110.83333333333333,40.88333333333333
303,Aug-12,992,Bear River RS,8777,14.7,0.9,0.0,0.0,58.0,,,2012,Aug,110.83333333333333,40.88333333333333
304,Sep-12,992,Bear River RS,8777,15.6,1.3,0.0,0.0,49.0,,,2012,Sep,110.83333333333333,40.88333333333333
305,Oct-12,992,Bear River RS,8777,0.0,1.5,0.0,0.0,38.0,,,2012,Oct,110.83333333333333,40.88333333333333
306,Nov-12,992,Bear River RS,8777,1.5,2.1,0.0,0.0,32.0,,,2012,Nov,110.83333333333333,40.88333333333333
307,Dec-12,992,Bear River RS,8777,3.6,2.4,1.7,6.0,21.0,,,2012,Dec,110.83333333333333,40.88333333333333
308,Jan-13,992,Bear River RS,8777,6.0,1.1,4.1,20.0,17.0,,,2013,Jan,110.83333333333333,40.88333333333333
309,Feb-13,992,Bear River RS,8777,7.1,1.2,5.1,24.0,18.0,46.0,-17.0,2013,Feb,110.83333333333333,40.88333333333333
310,Mar-13,992,Bear River RS,8777,8.3,1.5,6.4,29.0,28.0,60.0,-14.0,2013,Mar,110.83333333333333,40.88333333333333
311,Apr-13,992,Bear River RS,8777,9.8,3.6,6.8,17.0,32.0,61.0,0.0,2013,Apr,110.83333333333333,40.88333333333333
312,May-13,992,Bear River RS,8777,13.4,1.1,1.0,2.0,43.0,72.0,7.0,2013,May,110.83333333333333,40.88333333333333
313,Jun-13,992,Bear River RS,8777,14.5,0.0,0.0,0.0,54.0,83.0,23.0,2013,Jun,110.83333333333333,40.88333333333333
314,Jul-13,992,Bear River RS,8777,14.5,2.6,0.0,0.0,59.0,82.0,40.0,2013,Jul,110.83333333333333,40.88333333333333
315,Aug-13,992,Bear River RS,8777,17.1,1.2,0.0,0.0,56.0,82.0,37.0,2013,Aug,110.83333333333333,40.88333333333333
316,Sep-13,992,Bear River RS,8777,18.3,4.5,0.0,0.0,47.0,75.0,17.0,2013,Sep,110.83333333333333,40.88333333333333
317,Oct-13,992,Bear River RS,8777,0.0,2.5,0.0,0.0,35.0,66.0,10.0,2013,Oct,110.83333333333333,40.88333333333333
318,Nov-13,992,Bear River RS,8777,2.5,1.2,0.6,3.0,29.0,56.0,2.0,2013,Nov,110.83333333333333,40.88333333333333
319,Dec-13,992,Bear River RS,8777,3.7,1.6,1.2,6.0,18.0,52.0,-27.0,2013,Dec,110.83333333333333,40.88333333333333
320,Jan-14,992,Bear River RS,8777,5.3,1.9,2.8,16.0,21.0,49.0,-10.0,2014,Jan,110.83333333333333,40.88333333333333
321,Feb-14,992,Bear River RS,8777,7.2,2.6,4.7,28.0,25.0,49.0,-17.0,2014,Feb,110.83333333333333,40.88333333333333
322,Mar-14,992,Bear River RS,8777,9.8,2.5,7.7,34.0,29.0,55.0,-7.0,2014,Mar,110.83333333333333,40.88333333333333
323,Apr-14,992,Bear River RS,8777,12.3,2.0,10.3,28.0,34.0,60.0,1.0,2014,Apr,110.83333333333333,40.88333333333333
324,May-14,992,Bear River RS,8777,14.3,1.5,0.0,0.0,45.0,73.0,15.0,2014,May,110.83333333333333,40.88333333333333
325,Jun-14,992,Bear River RS,8777,15.8,0.6,0.0,0.0,50.0,76.0,25.0,2014,Jun,110.83333333333333,40.88333333333333
326,Jul-14,992,Bear River RS,8777,16.4,1.3,0.0,0.0,59.0,84.0,28.0,2014,Jul,110.83333333333333,40.88333333333333
327,Aug-14,992,Bear River RS,8777,17.7,3.7,0.0,0.0,53.0,81.0,31.0,2014,Aug,110.83333333333333,40.88333333333333
328,Sep-14,992,Bear River RS,8777,21.4,4.1,0.0,0.0,50.0,74.0,21.0,2014,Sep,110.83333333333333,40.88333333333333
329,Oct-14,992,Bear River RS,8777,0.0,0.7,0.0,0.0,41.0,66.0,16.0,2014,Oct,110.83333333333333,40.88333333333333
330,Nov-14,992,Bear River RS,8777,0.7,2.0,0.0,0.0,28.0,62.0,-19.0,2014,Nov,110.83333333333333,40.88333333333333
331,Dec-14,992,Bear River RS,8777,2.7,1.4,1.7,9.0,23.0,53.0,-22.0,2014,Dec,110.83333333333333,40.88333333333333
332,Jan-15,992,Bear River RS,8777,4.1,0.9,3.1,18.0,26.0,62.0,-14.0,2015,Jan,110.83333333333333,40.88333333333333
333,Feb-15,992,Bear River RS,8777,5.0,1.4,4.1,19.0,27.0,59.0,-12.0,2015,Feb,110.83333333333333,40.88333333333333
334,Mar-15,992,Bear River RS,8777,6.4,1.0,5.5,22.0,33.0,65.0,-4.0,2015,Mar,110.83333333333333,40.88333333333333
335,Apr-15,992,Bear River RS,8777,7.4,1.0,0.0,0.0,36.0,65.0,1.0,2015,Apr,110.83333333333333,40.88333333333333
336,May-15,992,Bear River RS,8777,8.4,3.7,0.0,0.0,42.0,73.0,22.0,2015,May,110.83333333333333,40.88333333333333
337,Jun-15,992,Bear River RS,8777,12.1,0.8,0.0,0.0,56.0,82.0,33.0,2015,Jun,110.83333333333333,40.88333333333333
338,Jul-15,992,Bear River RS,8777,12.9,1.1,0.0,0.0,54.0,79.0,26.0,2015,Jul,110.83333333333333,40.88333333333333
339,Aug-15,992,Bear River RS,8777,14.0,1.6,0.0,0.0,56.0,81.0,32.0,2015,Aug,110.83333333333333,40.88333333333333
340,Sep-15,992,Bear River RS,8777,15.6,1.1,0.0,0.0,51.0,76.0,24.0,2015,Sep,110.83333333333333,40.88333333333333
341,Oct-15,992,Bear River RS,8777,0.0,1.0,0.0,0.0,43.0,72.0,18.0,2015,Oct,110.83333333333333,40.88333333333333
342,Nov-15,992,Bear River RS,8777,1.0,2.0,0.0,0.0,24.0,57.0,-11.0,2015,Nov,110.83333333333333,40.88333333333333
343,Dec-15,992,Bear River RS,8777,3.0,2.4,1.9,12.0,20.0,52.0,-19.0,2015,Dec,110.83333333333333,40.88333333333333
344,Jan-16,992,Bear River RS,8777,5.4,2.9,4.2,23.0,21.0,48.0,-14.0,2016,Jan,110.83333333333333,40.88333333333333
345,Feb-16,992,Bear River RS,8777,8.3,1.5,6.8,34.0,26.0,57.0,-7.0,2016,Feb,110.83333333333333,40.88333333333333
346,Mar-16,992,Bear River RS,8777,9.8,2.2,8.1,28.0,31.0,56.0,-3.0,2016,Mar,110.83333333333333,40.88333333333333
347,Apr-16,992,Bear River RS,8777,12.0,2.4,9.3,23.0,36.0,61.0,7.0,2016,Apr,110.83333333333333,40.88333333333333
348,May-16,992,Bear River RS,8777,14.4,4.4,1.1,4.0,42.0,68.0,21.0,2016,May,110.83333333333333,40.88333333333333
349,Jun-16,992,Bear River RS,8777,18.8,0.6,0.0,0.0,56.0,82.0,28.0,2016,Jun,110.83333333333333,40.88333333333333
350,Jul-16,992,Bear River RS,8777,19.4,0.0,0.0,0.0,59.0,83.0,27.0,2016,Jul,110.83333333333333,40.88333333333333
351,Aug-16,992,Bear River RS,8777,19.4,0.6,0.0,0.0,55.0,82.0,29.0,2016,Aug,110.83333333333333,40.88333333333333
352,Sep-16,992,Bear River RS,8777,20.0,3.3,0.0,0.0,48.0,75.0,25.0,2016,Sep,110.83333333333333,40.88333333333333
353,Oct-16,992,Bear River RS,8777,0.0,1.9,0.0,0.0,42.0,64.0,14.0,2016,Oct,110.83333333333333,40.88333333333333
354,Nov-16,992,Bear River RS,8777,1.9,1.7,0.0,0.0,32.0,62.0,-9.0,2016,Nov,110.83333333333333,40.88333333333333
355,Dec-16,992,Bear River RS,8777,3.6,3.0,1.6,8.0,20.0,48.0,-23.0,2016,Dec,110.83333333333333,40.88333333333333
356,Jan-17,992,Bear River RS,8777,6.6,5.2,4.5,21.0,19.0,51.0,-24.0,2017,Jan,110.83333333333333,40.88333333333333
357,Feb-17,992,Bear River RS,8777,11.8,3.1,9.8,36.0,27.0,56.0,-14.0,2017,Feb,110.83333333333333,40.88333333333333
358,Mar-17,992,Bear River RS,8777,14.9,3.5,12.5,45.0,34.0,60.0,-4.0,2017,Mar,110.83333333333333,40.88333333333333
359,Apr-17,992,Bear River RS,8777,18.4,3.0,9.8,26.0,34.0,58.0,6.0,2017,Apr,110.83333333333333,40.88333333333333
360,May-17,992,Bear River RS,8777,21.4,0.9,1.7,3.0,44.0,71.0,18.0,2017,May,110.83333333333333,40.88333333333333
361,Jun-17,992,Bear River RS,8777,22.3,0.4,0.0,0.0,53.0,80.0,29.0,2017,Jun,110.83333333333333,40.88333333333333
362,Jul-17,992,Bear River RS,8777,22.7,0.7,0.0,0.0,59.0,84.0,30.0,2017,Jul,110.83333333333333,40.88333333333333
363,Aug-17,992,Bear River RS,8777,23.4,1.0,0.0,0.0,56.0,81.0,32.0,2017,Aug,110.83333333333333,40.88333333333333
364,Sep-17,992,Bear River RS,8777,24.4,4.5,0.0,0.0,47.0,80.0,19.0,2017,Sep,110.83333333333333,40.88333333333333
365,Oct-17,992,Bear River RS,8777,0.0,0.6,0.0,0.0,36.0,67.0,12.0,2017,Oct,110.83333333333333,40.88333333333333
366,Nov-17,992,Bear River RS,8777,0.6,2.4,0.0,0.0,34.0,58.0,-5.0,2017,Nov,110.83333333333333,40.88333333333333
367,Dec-17,992,Bear River RS,8777,3.0,1.9,1.6,5.0,24.0,56.0,-9.0,2017,Dec,110.83333333333333,40.88333333333333
368,Jan-18,992,Bear River RS,8777,4.9,2.0,3.4,16.0,25.0,54.0,-12.0,2018,Jan,110.83333333333333,40.88333333333333
369,Feb-18,992,Bear River RS,8777,6.9,1.4,5.4,23.0,21.0,46.0,-23.0,2018,Feb,110.83333333333333,40.88333333333333
370,Mar-18,992,Bear River RS,8777,8.3,,6.9,28.0,28.0,52.0,-10.0,2018,Mar,110.83333333333333,40.88333333333333
371,Oct-80,329,Beaver Dams,7990,0.0,3.4,0.0,,,,,1980,Oct,111.55,39.13333333333333
372,Nov-80,329,Beaver Dams,7990,3.4,1.4,1.0,,,,,1980,Nov,111.55,39.13333333333333
373,Dec-80,329,Beaver Dams,7990,4.8,0.5,1.7,,,,,1980,Dec,111.55,39.13333333333333
374,Jan-81,329,Beaver Dams,7990,5.3,1.0,1.7,,,,,1981,Jan,111.55,39.13333333333333
375,Feb-81,329,Beaver Dams,7990,6.3,1.0,3.1,,,,,1981,Feb,111.55,39.13333333333333
376,Mar-81,329,Beaver Dams,7990,7.3,6.3,4.1,,,,,1981,Mar,111.55,39.13333333333333
377,Apr-81,329,Beaver Dams,7990,13.6,1.3,3.4,,,,,1981,Apr,111.55,39.13333333333333
378,May-81,329,Beaver Dams,7990,14.9,3.2,0.0,,,,,1981,May,111.55,39.13333333333333
379,Jun-81,329,Beaver Dams,7990,18.1,1.0,0.0,,,,,1981,Jun,111.55,39.13333333333333
380,Jul-81,329,Beaver Dams,7990,19.1,1.5,0.0,,,,,1981,Jul,111.55,39.13333333333333
381,Aug-81,329,Beaver Dams,7990,20.6,1.0,0.0,,,,,1981,Aug,111.55,39.13333333333333
382,Sep-81,329,Beaver Dams,7990,21.6,3.7,0.0,,,,,1981,Sep,111.55,39.13333333333333
383,Oct-81,329,Beaver Dams,7990,0.0,3.7,0.0,,,,,1981,Oct,111.55,39.13333333333333
384,Nov-81,329,Beaver Dams,7990,3.7,1.8,0.6,,,,,1981,Nov,111.55,39.13333333333333
385,Dec-81,329,Beaver Dams,7990,5.5,4.5,1.1,,,,,1981,Dec,111.55,39.13333333333333
386,Jan-82,329,Beaver Dams,7990,10.0,5.1,5.2,,,,,1982,Jan,111.55,39.13333333333333
387,Feb-82,329,Beaver Dams,7990,15.1,2.0,8.9,,,,,1982,Feb,111.55,39.13333333333333
388,Mar-82,329,Beaver Dams,7990,17.1,5.0,11.7,,,,,1982,Mar,111.55,39.13333333333333
389,Apr-82,329,Beaver Dams,7990,22.1,0.7,14.8,,,,,1982,Apr,111.55,39.13333333333333
390,May-82,329,Beaver Dams,7990,22.8,2.2,5.4,,,,,1982,May,111.55,39.13333333333333
391,Jun-82,329,Beaver Dams,7990,25.0,1.0,0.0,,,,,1982,Jun,111.55,39.13333333333333
392,Jul-82,329,Beaver Dams,7990,26.0,0.8,0.0,,,,,1982,Jul,111.55,39.13333333333333
393,Aug-82,329,Beaver Dams,7990,26.8,0.9,0.0,,,,,1982,Aug,111.55,39.13333333333333
394,Sep-82,329,Beaver Dams,7990,27.7,5.0,0.0,,,,,1982,Sep,111.55,39.13333333333333
395,Oct-82,329,Beaver Dams,7990,0.0,3.4,0.2,,,,,1982,Oct,111.55,39.13333333333333
396,Nov-82,329,Beaver Dams,7990,3.4,2.3,0.5,,,,,1982,Nov,111.55,39.13333333333333
397,Dec-82,329,Beaver Dams,7990,5.7,4.4,2.8,,,,,1982,Dec,111.55,39.13333333333333
398,Jan-83,329,Beaver Dams,7990,10.1,3.5,5.8,,,,,1983,Jan,111.55,39.13333333333333
399,Feb-83,329,Beaver Dams,7990,13.6,5.4,11.0,,,,,1983,Feb,111.55,39.13333333333333
400,Mar-83,329,Beaver Dams,7990,19.0,6.1,14.9,,,,,1983,Mar,111.55,39.13333333333333
401,Apr-83,329,Beaver Dams,7990,25.1,4.4,21.6,,,,,1983,Apr,111.55,39.13333333333333
402,May-83,329,Beaver Dams,7990,29.5,5.2,22.0,,,,,1983,May,111.55,39.13333333333333
403,Jun-83,329,Beaver Dams,7990,34.7,0.4,0.0,,,,,1983,Jun,111.55,39.13333333333333
404,Jul-83,329,Beaver Dams,7990,35.1,1.8,0.0,,,,,1983,Jul,111.55,39.13333333333333
405,Aug-83,329,Beaver Dams,7990,36.9,3.1,0.0,,,,,1983,Aug,111.55,39.13333333333333
406,Sep-83,329,Beaver Dams,7990,40.0,2.8,0.0,,,,,1983,Sep,111.55,39.13333333333333
407,Oct-83,329,Beaver Dams,7990,0.0,1.5,0.0,,,,,1983,Oct,111.55,39.13333333333333
408,Nov-83,329,Beaver Dams,7990,1.5,5.8,0.0,,,,,1983,Nov,111.55,39.13333333333333
409,Dec-83,329,Beaver Dams,7990,7.3,11.3,5.0,,,,,1983,Dec,111.55,39.13333333333333
410,Jan-84,329,Beaver Dams,7990,18.6,1.0,13.4,,,,,1984,Jan,111.55,39.13333333333333
411,Feb-84,329,Beaver Dams,7990,19.6,3.2,13.6,,,,,1984,Feb,111.55,39.13333333333333
412,Mar-84,329,Beaver Dams,7990,22.8,8.4,17.0,,,,,1984,Mar,111.55,39.13333333333333
413,Apr-84,329,Beaver Dams,7990,31.2,7.0,22.1,,,,,1984,Apr,111.55,39.13333333333333
414,May-84,329,Beaver Dams,7990,38.2,0.9,24.1,,,,,1984,May,111.55,39.13333333333333
415,Jun-84,329,Beaver Dams,7990,39.1,2.8,0.0,,,,,1984,Jun,111.55,39.13333333333333
416,Jul-84,329,Beaver Dams,7990,41.9,2.8,0.0,,,,,1984,Jul,111.55,39.13333333333333
417,Aug-84,329,Beaver Dams,7990,44.7,2.3,0.0,,,,,1984,Aug,111.55,39.13333333333333
